primkey,order_id,o_status,line_count,order_class,c_date,order_date,batch_id,short_flag,tasks,store_nbr,area_flag,work_date,address1,address2,address3,city,state,zip,store_code,file_sequence,rob_flag,,,
1488231,90393679,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488232,90393737,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488233,90393901,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488234,90394032,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488235,90394198,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488236,90394255,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488237,90394313,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488238,90394719,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488239,90395070,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488240,90395138,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488241,90395195,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488242,90395377,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488243,90395559,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488244,90395674,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488245,90395732,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488246,90395799,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488247,90396094,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488248,90396151,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488249,90396342,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488250,90396995,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488251,90397118,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488252,90397175,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488253,90397233,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488254,90397472,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488255,90397530,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488256,90397613,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488257,90397670,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488258,90397720,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488259,90398512,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488260,90398579,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488261,90398637,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488262,90398686,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488263,90398744,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488264,90398934,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488265,90398991,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488266,90399171,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488267,90399437,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488268,90399551,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488269,90399676,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488270,90400094,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488271,90400151,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488272,90400219,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488273,90400458,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488274,90400516,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488275,90400573,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488276,90400870,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488277,90400938,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488278,90400995,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488279,90401092,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488280,90401159,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488281,90401217,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488282,90401332,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488283,90401399,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488284,90401456,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488285,90401696,DELETE,1,SALRTL,4/21/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488286,90402058,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,2,,,4/18/23 0:00,,,,,,,,6353,,,,
1488287,90402116,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488288,90402173,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488289,90402470,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488290,90402892,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488291,90402959,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488292,90403015,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488293,90403072,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488294,90403114,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488295,90403171,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488296,90403593,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488297,90403650,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488298,90403734,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488299,90403791,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488300,90404211,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488301,90404278,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488302,90404336,DELETE,1,SALRTL,4/19/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488303,90406034,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488304,90406091,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488305,90406158,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488306,90406190,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488307,90406265,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488308,90406331,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488309,90406398,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488310,90406455,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488311,90406513,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488312,90406570,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488313,90406638,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488314,90406695,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488315,90406752,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488316,90406810,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488317,90406877,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488318,90406943,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488319,90407016,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488320,90407073,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488321,90407131,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488322,90407198,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488323,90407255,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488324,90407305,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488325,90407354,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488326,90407412,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488327,90407479,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488328,90407545,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488329,90407594,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488330,90407651,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488331,90407719,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488332,90407750,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488333,90407818,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488334,90407875,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488335,90407933,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488336,90407990,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488337,90408055,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488338,90408113,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488339,90408170,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488340,90408238,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488341,90408295,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488342,90408352,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488343,90408436,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488344,90408493,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488345,90408576,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488346,90408634,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488347,90408691,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488348,90408758,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488349,90408816,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488350,90408873,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488351,90408931,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488352,90408980,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488353,90409038,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488354,90409095,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488355,90409152,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488356,90409210,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488357,90409277,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488358,90409335,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488359,90409392,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488360,90409459,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488361,90409517,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488362,90409582,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488363,90409640,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488364,90409699,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488365,90409756,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488366,90409814,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488367,90409871,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488368,90409939,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488369,90409996,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488370,90410051,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488371,90410119,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488372,90410176,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488373,90410234,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488374,90410291,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488375,90410358,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488376,90410416,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488377,90410465,DELETE,1,SALRTL,4/24/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488378,90410515,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,2,,,4/18/23 0:00,,,,,,,,6353,,,,
1488379,90410572,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488380,90410630,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488381,90410697,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488382,90410754,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488383,90410812,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488384,90410879,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488385,90410937,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488386,90410994,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488387,90411059,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488388,90411117,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488389,90411174,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488390,90411232,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488391,90411299,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488392,90411356,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488393,90411414,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488394,90411471,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488395,90411539,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488396,90411596,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488397,90411653,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488398,90411711,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488399,90411778,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488400,90411836,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488401,90411893,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488402,90411950,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488403,90412016,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488404,90412073,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488405,90412131,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488406,90412198,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488407,90412255,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488408,90412313,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1488409,90412370,DELETE,1,SALRTL,4/20/23 0:00,4/18/23 0:00,34,N,1,,,4/18/23 0:00,,,,,,,,6353,,,,
1483980,89276554,DELETE,1,SALRTL,3/27/23 0:00,3/20/23 0:00,34,N,1,,,3/20/23 0:00,,,,,,,,6332,,,,
1483981,89276737,DELETE,1,SALRTL,3/27/23 0:00,3/20/23 0:00,34,N,1,,,3/20/23 0:00,,,,,,,,6332,,,,
1483982,89277818,DELETE,1,SALRTL,3/27/23 0:00,3/20/23 0:00,34,N,1,,,3/20/23 0:00,,,,,,,,6332,,,,
1483983,89277990,DELETE,1,SALRTL,3/27/23 0:00,3/20/23 0:00,34,N,1,,,3/20/23 0:00,,,,,,,,6332,,,,
1482216,89218275,DELETE,1,SALRTL,3/17/23 0:00,3/13/23 0:00,34,N,1,,,3/13/23 0:00,,,,,,,,6327,,,,
1482217,89218291,DELETE,1,SALRTL,3/14/23 0:00,3/13/23 0:00,34,N,1,,,3/13/23 0:00,,,,,,,,6327,,,,
1482218,89219497,DELETE,1,SALRTL,3/16/23 0:00,3/13/23 0:00,34,N,2,,,3/13/23 0:00,,,,,,,,6327,,,,
1482219,89219943,DELETE,1,SALRTL,3/16/23 0:00,3/13/23 0:00,34,N,1,,,3/13/23 0:00,,,,,,,,6327,,,,
1482220,89220552,DELETE,1,SALRTL,3/16/23 0:00,3/13/23 0:00,34,N,1,,,3/13/23 0:00,,,,,,,,6327,,,,
1482221,89220610,DELETE,1,SALRTL,3/16/23 0:00,3/13/23 0:00,34,N,1,,,3/13/23 0:00,,,,,,,,6327,,,,
1482222,89221212,DELETE,1,SALRTL,3/16/23 0:00,3/13/23 0:00,34,N,1,,,3/13/23 0:00,,,,,,,,6327,,,,
